EnsembleID,symbol,log2FoldChange,pvalue,padj,Regulation
ENSG00000255367.1,RP13-726E6.2,-0.759459823060835,0.0007606148043147,0.0079863132743137,Downregulated
ENSG00000110148.5,CCKBR,-0.636377063842575,0.0007648114912401,0.0080152694221412,Downregulated
ENSG00000237361.1,RP11-269C23.3,-1.01383960893312,0.0007672714805626,0.0080242954714961,Downregulated
ENSG00000180176.10,TH,-1.0143988798508,0.0007699099987327,0.0080416490932529,Downregulated
ENSG00000248866.1,USP46-AS1,-0.848697396984218,0.0007758023937419,0.0080823300567615,Downregulated
ENSG00000151025.9,GPR158,-0.628856464717902,0.00077759046874,0.0080979545774937,Downregulated
ENSG00000203809.5,LINC00577,-0.788594903880896,0.0007816367842755,0.0081310490222022,Downregulated
ENSG00000253669.3,KB-1732A1.1,-0.89630404380876,0.0007879112862272,0.0081849529988706,Downregulated
ENSG00000238246.1,RP11-575A19.2,-1.23517025365419,0.0007883136214503,0.0081853473884202,Downregulated
ENSG00000250404.1,AC090587.2,-0.815725765361869,0.0007909306977066,0.0082034233775796,Downregulated
ENSG00000251340.1,RP11-461G12.2,-1.52228495997042,0.0007932814990644,0.0082187006507642,Downregulated
ENSG00000182177.9,ASB18,-1.1707054160142,0.0007990807824816,0.0082757308029354,Downregulated
ENSG00000236734.2,GRIFIN,-1.30396077935963,0.0008022877038785,0.0083028204638311,Downregulated
ENSG00000131398.9,KCNC3,-0.656514321760239,0.0008082967626921,0.0083404229146708,Downregulated
ENSG00000262966.1,RP11-85B7.2,-1.00247662381874,0.0008088003761256,0.0083417594353472,Downregulated
ENSG00000075043.12,KCNQ2,-0.720306724311294,0.0008162507872391,0.0083978153337678,Downregulated
ENSG00000135439.7,AGAP2,-0.669344617462469,0.0008188905151405,0.0084188059658684,Downregulated
ENSG00000089847.8,ANKRD24,-0.601371981936068,0.0008348038875282,0.0085601686565404,Downregulated
ENSG00000236296.3,GUSBP5,-0.772275443312122,0.0008356884842181,0.0085601686565404,Downregulated
ENSG00000237798.1,AC010894.5,-1.63582140367208,0.000835184701139,0.0085601686565404,Downregulated
ENSG00000198754.5,OXCT2,-0.66823134008405,0.000841488289708,0.0086101572287901,Downregulated
ENSG00000227726.1,AP001271.3,-1.65652230157836,0.0008574133700372,0.0087380875632204,Downregulated
ENSG00000178363.3,CALML3,-0.965899995019706,0.0008665607355297,0.0088121257707547,Downregulated
ENSG00000223711.1,AC091633.3,-1.11943155000911,0.0008664364778488,0.0088121257707547,Downregulated
ENSG00000231187.2,RP11-38L15.3,-0.769781533522471,0.0008677044165272,0.0088173711819829,Downregulated
ENSG00000196987.2,LCA10,-1.57469203498844,0.0008726520861436,0.0088580336622755,Downregulated
ENSG00000249928.2,UQCRBP3,-1.67363540931794,0.0008825188771464,0.0089441311326093,Downregulated
ENSG00000163873.5,GRIK3,-0.628729898883671,0.0008854857173094,0.0089591633076618,Downregulated
ENSG00000258539.1,RP11-12J10.3,-0.948780767931002,0.0008851832249618,0.0089591633076618,Downregulated
ENSG00000250588.2,IQCJ-SCHIP1,-0.667074328386598,0.0008895059684586,0.008993360020194,Downregulated
ENSG00000212460.1,RNU6-460P,-1.26501184761496,0.0008902958061806,0.0089981066240361,Downregulated
ENSG00000064787.8,BCAS1,-0.922843140731653,0.0008934812131239,0.0090205632038151,Downregulated
ENSG00000147571.3,CRH,-1.06518887926575,0.0009006849537771,0.0090737224880698,Downregulated
ENSG00000120875.4,DUSP4,-0.922990695052032,0.0009053243632226,0.0091139230787939,Downregulated
ENSG00000204644.5,ZFP57,-1.09885468972967,0.0009143611154999,0.0091720216610882,Downregulated
ENSG00000266947.1,RP11-799D4.4,-0.75636467825262,0.0009158918007102,0.009184096039468,Downregulated
ENSG00000115155.12,OTOF,-0.680494441604051,0.0009203274638966,0.0092121302489188,Downregulated
ENSG00000232489.1,MFAP1P1,-1.21465937651305,0.0009253325925249,0.0092431364450861,Downregulated
ENSG00000264617.1,AC144838.3,-0.96470059828672,0.0009379841634707,0.0093455697763047,Downregulated
ENSG00000040608.9,RTN4R,-0.592919368686313,0.0009406738540603,0.0093507675078717,Downregulated
ENSG00000237250.3,RP11-193H5.1,-1.11397711782764,0.0009395720757997,0.0093507675078717,Downregulated
ENSG00000180139.9,ACTA2-AS1,-0.924435840988037,0.0009436638833535,0.0093689245287208,Downregulated
ENSG00000267221.1,CTD-2132N18.2,-0.656334802233458,0.0009451963611258,0.0093808233904387,Downregulated
ENSG00000260641.1,RP11-1299A16.3,-0.66554536854213,0.0009494853878149,0.0094067711067223,Downregulated
ENSG00000227719.1,AC006042.6,-0.614446510597505,0.0009573838078673,0.0094783359223017,Downregulated
ENSG00000101439.4,CST3,-0.633381166132182,0.0009589695240725,0.0094906895780926,Downregulated
ENSG00000261582.1,RP4-614O4.11,-1.31418231613366,0.0009596709664031,0.0094909431103401,Downregulated
ENSG00000226981.2,ABHD17AP6,-0.834641756852638,0.0009617405255888,0.009504717150673,Downregulated
ENSG00000255906.1,RP11-522N14.1,-0.775500566648887,0.0009693256919457,0.0095763104852901,Downregulated
ENSG00000174326.7,SLC16A11,-0.640916847064142,0.0009755265359867,0.009627411741483,Downregulated
ENSG00000233017.1,RP5-908M14.5,-1.41077375134406,0.0009775272449442,0.0096403819272288,Downregulated
ENSG00000197550.3,RP11-460N11.2,-1.2082372261178,0.0009786579111072,0.0096481448751388,Downregulated
ENSG00000239926.1,PRDX3P4,-1.63106283301868,0.0009911538273342,0.0097303521664929,Downregulated
ENSG00000116981.3,NT5C1A,-1.02010384215227,0.0009921935877751,0.0097337609965066,Downregulated
ENSG00000240294.2,RN7SKP241,-1.60339159192128,0.0009948571528445,0.0097530725486714,Downregulated
ENSG00000147246.5,HTR2C,-1.00422838944851,0.0009977407263488,0.0097745182354236,Downregulated
ENSG00000133454.11,MYO18B,-0.936715921927427,0.0010128176483003,0.0098911715187106,Downregulated
ENSG00000127472.6,PLA2G5,-0.692539403268241,0.0010132076462287,0.0098915408966373,Downregulated
ENSG00000179477.5,ALOX12B,-0.814068683989581,0.0010171746386049,0.0099206492490286,Downregulated
ENSG00000252105.1,RNU1-143P,-1.10208988114143,0.0010211112563969,0.0099514059189528,Downregulated
ENSG00000104490.13,NCALD,-0.723674618661112,0.0010340890304982,0.010046509373782,Downregulated
ENSG00000129932.3,DOHH,-0.612161069140595,0.0010458642730258,0.0101203384954432,Downregulated
ENSG00000197385.5,ZNF860,-0.837215085319664,0.0010467563966682,0.0101205669236562,Downregulated
ENSG00000105419.12,MEIS3,-0.652449225763301,0.0010553637281977,0.0101906035670494,Downregulated
ENSG00000176076.6,KCNE1L,-0.905173630325647,0.0010645800294509,0.0102540669709156,Downregulated
ENSG00000266066.1,POLRMTP1,-0.848946722308744,0.0010676806554189,0.0102768836767484,Downregulated
ENSG00000106789.8,CORO2A,-0.620572513690341,0.0010716558500562,0.0102954267185691,Downregulated
ENSG00000159674.7,SPON2,-0.747139415092324,0.0010728885249279,0.0102954267185691,Downregulated
ENSG00000099282.5,TSPAN15,-0.875024935549696,0.0010743288054955,0.0103010119263402,Downregulated
ENSG00000226604.2,PAPPA-AS2,-1.30316214051334,0.0010753413100416,0.0103047121716616,Downregulated
ENSG00000140481.9,CCDC33,-1.29693657305377,0.0010761320952679,0.0103087729057948,Downregulated
ENSG00000112812.11,PRSS16,-0.717547238361529,0.0010857269739502,0.0103618122722867,Downregulated
ENSG00000257829.1,RP11-845M18.6,-0.89518663945768,0.0010862625504987,0.010363402260821,Downregulated
ENSG00000254477.1,AP000640.10,-0.999142829680779,0.001093145990734,0.0104113907906908,Downregulated
ENSG00000183397.5,C19orf71,-0.727091086146322,0.0010959471556315,0.0104274619783957,Downregulated
ENSG00000215720.4,RP1-21O18.3,-1.60116687676309,0.0011128474853501,0.0105382829807923,Downregulated
ENSG00000157680.10,DGKI,-0.636794429575936,0.00112050342053,0.0105893605559983,Downregulated
ENSG00000173227.9,SYT12,-0.628014061067736,0.0011283331093205,0.0106490228634022,Downregulated
ENSG00000131797.8,CLUHP3,-0.705970020927079,0.0011330775277899,0.010675863308633,Downregulated
ENSG00000101203.12,COL20A1,-0.611200090938964,0.0011387377094419,0.0107136142876853,Downregulated
ENSG00000205147.3,AC016586.1,-1.41439317682553,0.0011663451066516,0.0108800144309902,Downregulated
ENSG00000254391.1,CTC-529G1.1,-1.2701057101942,0.0011682662299556,0.0108941213813955,Downregulated
ENSG00000259351.1,RP11-111E14.1,-1.37772684170805,0.0011765199879124,0.0109575183978607,Downregulated
ENSG00000267287.1,RP11-567M16.1,-0.949684012564546,0.0011774055799744,0.0109575183978607,Downregulated
ENSG00000168754.9,FAM178B,-0.792428576924761,0.0011829619518826,0.0109910196303432,Downregulated
ENSG00000140675.8,SLC5A2,-0.866706864751671,0.0011863780598022,0.0110009245842405,Downregulated
ENSG00000267421.2,AC005498.3,-0.718141270203267,0.0011860581126255,0.0110009245842405,Downregulated
ENSG00000170616.8,SCRT1,-0.839506654459872,0.0011940285667997,0.0110536191020777,Downregulated
ENSG00000233487.6,AC011322.1,-0.653482895301179,0.0011956796103191,0.0110616117309073,Downregulated
ENSG00000198842.5,DUSP27,-0.835644959681682,0.0011981061713658,0.0110767636718733,Downregulated
ENSG00000226435.6,ANKRD18DP,-0.748617626370352,0.0011999941208374,0.0110905675787958,Downregulated
ENSG00000136297.10,MMD2,-0.673693522213687,0.0012028768842593,0.0111135536342741,Downregulated
ENSG00000267621.1,AC004152.5,-0.706697835198077,0.0012058358163482,0.0111335669210303,Downregulated
ENSG00000135902.5,CHRND,-1.18110738724477,0.0012107618935707,0.0111717047650205,Downregulated
ENSG00000230393.1,AC092667.2,-0.786477699753834,0.0012134160307078,0.0111925175876816,Downregulated
ENSG00000249391.1,,-1.03728867023501,0.0012194085647005,0.0112330365223827,Downregulated
ENSG00000143627.13,PKLR,-1.02180582663996,0.0012224691986019,0.0112538486991584,Downregulated
ENSG00000167798.12,C3P1,-1.60097193665795,0.0012291908547366,0.0112945993593109,Downregulated
ENSG00000013293.4,SLC7A14,-0.898162715340158,0.0012299123046181,0.0112964509155691,Downregulated
ENSG00000223776.4,LGALS8-AS1,-1.38141557197804,0.0012584111031578,0.0114943065542749,Downregulated
ENSG00000197361.5,FBXL22,-0.744987737929006,0.0012622409341116,0.0115180510449623,Downregulated
ENSG00000225449.1,AC079776.7,-0.75814501339358,0.001264022149862,0.0115230737173561,Downregulated
ENSG00000111344.7,RASAL1,-0.685406899168697,0.0012664236622504,0.0115299972128455,Downregulated
ENSG00000176153.10,GPX2,-0.998495346724372,0.0012858745793231,0.0116668330522534,Downregulated
ENSG00000248544.2,CTB-47B11.3,-1.05050286360554,0.0012845311481436,0.0116668330522534,Downregulated
ENSG00000185274.7,WBSCR17,-0.602355244030373,0.0012871282143575,0.0116693254217759,Downregulated
ENSG00000259583.1,RP11-66B24.4,-0.648793851614828,0.001287833283759,0.0116719501261506,Downregulated
ENSG00000234688.1,RP1-293L6.1,-0.59947163679217,0.0012924019205762,0.0117095783042658,Downregulated
ENSG00000205274.3,TRBV20OR9-2,-0.964837195661626,0.0012998163960464,0.0117577916636894,Downregulated
ENSG00000231200.1,AC068490.2,-1.08782325630027,0.0013031855243641,0.0117844725765667,Downregulated
ENSG00000165023.5,DIRAS2,-0.613027839337266,0.0013131142416444,0.0118437507081143,Downregulated
ENSG00000179673.3,RPRML,-0.746615737661749,0.0013197419870512,0.0118922645187728,Downregulated
ENSG00000181577.11,C6orf223,-0.932985486435823,0.0013203178243821,0.0118934466752478,Downregulated
ENSG00000243955.1,GSTA1,-1.50728478658206,0.0013241864654309,0.0119244710659053,Downregulated
ENSG00000251450.1,CTC-459I6.1,-0.688048306280507,0.0013400867291179,0.01202684157732,Downregulated
ENSG00000265149.1,RN7SL669P,-1.01890698258869,0.0013415492812241,0.01202684157732,Downregulated
ENSG00000227304.3,RP11-791G16.2,-1.10769110941956,0.0013495677781188,0.0120832993892334,Downregulated
ENSG00000241360.1,PDXP,-0.658281170714591,0.0013597929866107,0.0121593459455383,Downregulated
ENSG00000259799.1,RP11-554A11.9,-0.96049324265618,0.0013646653385915,0.0121912707904007,Downregulated
ENSG00000120903.6,CHRNA2,-0.875917248948371,0.0013662790110798,0.0122018055911601,Downregulated
ENSG00000242696.2,RN7SL40P,-1.18088294561628,0.0013735995558591,0.0122554926065492,Downregulated
ENSG00000033327.8,GAB2,-0.635272795450294,0.0013878184914675,0.0123548836671474,Downregulated
ENSG00000170523.3,KRT83,-0.835689397146034,0.0013873978623948,0.0123548836671474,Downregulated
ENSG00000184347.10,SLIT3,-0.602776356495884,0.0013913143750791,0.0123624950499365,Downregulated
ENSG00000214391.3,RP11-121L10.3,-1.28762817194563,0.0013939739851939,0.0123704730875651,Downregulated
ENSG00000112137.12,PHACTR1,-0.783000127297767,0.0014067813001413,0.0124487291673188,Downregulated
ENSG00000267676.1,THA1P,-0.86111416162619,0.0014065468084539,0.0124487291673188,Downregulated
ENSG00000133256.8,PDE6B,-0.665751006687839,0.0014111640936305,0.0124717954366904,Downregulated
ENSG00000270021.1,CTC-203F4.2,-0.819202906467448,0.0014144079852865,0.0124926028562086,Downregulated
ENSG00000177627.5,C12orf54,-0.60168337693106,0.0014173355176578,0.0125066612266589,Downregulated
ENSG00000230186.1,RP5-998N21.7,-1.46516174823618,0.0014171794625856,0.0125066612266589,Downregulated
ENSG00000227932.1,RP13-16H11.2,-1.45706500065447,0.0014273973584242,0.0125835874469744,Downregulated
ENSG00000203573.3,AC090519.4,-1.53456087980271,0.0014278511906206,0.0125836386542082,Downregulated
ENSG00000118298.5,CA14,-0.907754315392572,0.0014295288423943,0.0125905226078176,Downregulated
ENSG00000222248.1,RNA5SP201,-1.54000335692464,0.001484235389071,0.0129827839840667,Downregulated
ENSG00000255651.1,RP11-466C23.4,-0.975933847020456,0.0014876201689983,0.0130083398775391,Downregulated
ENSG00000249244.1,RP11-548H18.2,-1.03818572714431,0.0014914803130714,0.0130299245888767,Downregulated
ENSG00000166104.10,hsa-mir-7162,-1.5844203629513,0.0015021156257924,0.0130983922948251,Downregulated
ENSG00000228939.1,AKT3-IT1,-1.36948643183827,0.0015045058684339,0.0131151633540361,Downregulated
ENSG00000256898.1,RP11-707G14.8,-1.37840986653931,0.0015377133695146,0.0133673028194236,Downregulated
ENSG00000227835.4,CARM1P1,-1.45046606632723,0.0015389575135314,0.0133739788621774,Downregulated
ENSG00000236159.1,RP3-343K2.4,-1.57493287697037,0.0015420470708773,0.0133925405317659,Downregulated
ENSG00000183873.11,SCN5A,-0.682105494900908,0.0015445693399119,0.01340201391724,Downregulated
ENSG00000251887.1,RNU6-760P,-1.56938432084549,0.0015506013838246,0.0134294607053597,Downregulated
ENSG00000248916.1,NUP210P3,-1.21274400827074,0.0015669874461766,0.0135379810522186,Downregulated
ENSG00000175077.5,RTP1,-0.728963279544241,0.0015699350496345,0.0135592760575291,Downregulated
ENSG00000198723.6,C19orf45,-0.670286709675075,0.0015782263438028,0.0136054592423749,Downregulated
ENSG00000258735.1,LINC00637,-1.55148540089569,0.0015828162939728,0.0136286208610711,Downregulated
ENSG00000105143.8,SLC1A6,-0.71755595800595,0.0015863464138266,0.0136506469746168,Downregulated
ENSG00000253208.1,RP11-1G11.2,-1.47219848281316,0.0015885434476063,0.0136653659457642,Downregulated
ENSG00000203782.5,LOR,-0.969786617879872,0.0016064811654045,0.0137690682004024,Downregulated
ENSG00000158748.3,HTR6,-0.871827261742421,0.0016114338524893,0.0138024661080862,Downregulated
ENSG00000110169.6,HPX,-0.694205954555643,0.0016127238213277,0.0138057220267087,Downregulated
ENSG00000095596.7,CYP26A1,-0.79873276118091,0.0016261747443484,0.0138996865625429,Downregulated
ENSG00000214039.4,RP11-474D1.3,-0.849914674507262,0.0016258868757615,0.0138996865625429,Downregulated
ENSG00000156381.4,ANKRD9,-0.596207654987791,0.0016302985900404,0.0139179928566762,Downregulated
ENSG00000244411.2,KRTAP5-7,-0.749032568761825,0.0016302600270499,0.0139179928566762,Downregulated
ENSG00000256824.1,RP11-21A7A.2,-1.05894626164178,0.001633934674148,0.0139363265085928,Downregulated
ENSG00000212123.3,PRR22,-0.671589222243446,0.0016402038028172,0.0139813062851981,Downregulated
ENSG00000152672.3,CLEC4F,-1.22966614484847,0.0016475846459868,0.0140102058588653,Downregulated
ENSG00000235790.2,RP11-73M7.6,-0.655597325250238,0.0016540614874287,0.0140567700446022,Downregulated
ENSG00000230965.1,SNX18P13,-1.48663878370503,0.0016576084436413,0.0140783938181295,Downregulated
ENSG00000259762.1,RP11-158M2.4,-0.952127289234298,0.0016632401668142,0.0141048993252749,Downregulated
ENSG00000099625.8,C19orf26,-0.611073701714385,0.0016733094864799,0.0141731735665747,Downregulated
ENSG00000137225.8,CAPN11,-0.955894989179492,0.0016742421965569,0.0141767984849851,Downregulated
ENSG00000218980.2,FTH1P15,-1.32321575198816,0.0016782782903386,0.0141981332351629,Downregulated
ENSG00000261790.1,AC005606.14,-1.44288406685743,0.0016780959163873,0.0141981332351629,Downregulated
ENSG00000271698.1,TMEM249,-0.679960741518296,0.0016808354033246,0.0142100283662382,Downregulated
ENSG00000242569.2,RP11-435B5.3,-1.14219633346233,0.0016874237467417,0.0142454676209005,Downregulated
ENSG00000260879.1,RP11-483I13.5,-0.723271789710559,0.0016873805561975,0.0142454676209005,Downregulated
ENSG00000254251.1,RP11-662G23.1,-1.26890499842358,0.0016894981705331,0.0142523543809779,Downregulated
ENSG00000254160.1,CTD-2281E23.3,-1.39708442003695,0.0016955864243793,0.0142843035521715,Downregulated
ENSG00000213303.3,CTC-398G3.2,-1.4891857828306,0.001711429899931,0.0143901532759477,Downregulated
ENSG00000100122.5,CRYBB1,-0.645383998115829,0.0017277256233308,0.0144985448409006,Downregulated
ENSG00000214646.4,RP11-114H24.4,-1.4629130929427,0.0017400722153836,0.014563212368261,Downregulated
ENSG00000227827.3,RP11-958N24.2,-1.3740461703354,0.0017396717617785,0.014563212368261,Downregulated
ENSG00000184523.3,PTGER4P2,-0.969918467295652,0.0017550574285903,0.0146665569761435,Downregulated
ENSG00000229727.2,AC013460.1,-0.731654553399765,0.0017565821797928,0.0146705690406906,Downregulated
ENSG00000183682.7,BMP8A,-0.58164952049651,0.0017608479400082,0.0146930885594213,Downregulated
ENSG00000226717.1,RP11-87N24.2,-1.02744517197334,0.001764535928698,0.0147194893464039,Downregulated
ENSG00000170290.3,SLN,-0.950789479224992,0.0017661895529018,0.014722960179783,Downregulated
ENSG00000224728.1,AC090945.1,-0.938364667774229,0.001767096610607,0.0147233587962383,Downregulated
ENSG00000244692.2,RN7SL724P,-1.03099884429547,0.001791854521335,0.0149119460565151,Downregulated
ENSG00000135116.5,HRK,-0.643547477908212,0.001807306980565,0.0150138512756966,Downregulated
ENSG00000268593.1,CTD-2611O12.6,-0.872708373512178,0.0018179224141832,0.0150708343704734,Downregulated
ENSG00000246859.2,STARD4-AS1,-0.79373352439517,0.0018286170218453,0.0151282374941295,Downregulated
ENSG00000220008.2,LINGO3,-0.636921481307966,0.0018329054685818,0.0151516592309721,Downregulated
ENSG00000228502.1,EEF1A1P11,-1.31301104277371,0.0018379717432607,0.0151788039849937,Downregulated
ENSG00000187942.7,LDLRAD2,-1.12328970217094,0.0018627190227534,0.015324601403654,Downregulated
ENSG00000150656.10,CNDP1,-0.877620046239472,0.0019028964714454,0.0155821146336697,Downregulated
ENSG00000226886.1,AC093787.1,-1.48574943790389,0.0019170216442249,0.0156566987267653,Downregulated
ENSG00000241563.2,CORT,-0.650298574187828,0.0019166276512798,0.0156566987267653,Downregulated
ENSG00000255198.2,SNHG9,-0.649280863247349,0.0019154132403538,0.0156566987267653,Downregulated
ENSG00000141750.6,STAC2,-0.596366472738498,0.0019215751458072,0.0156802095061844,Downregulated
ENSG00000094796.4,KRT31,-1.09821032860649,0.001930817374511,0.0157373382466312,Downregulated
ENSG00000188730.3,VWC2,-0.582108417944131,0.0019341040902427,0.0157549830576127,Downregulated
ENSG00000251600.1,RP11-673E1.1,-0.883790902992517,0.0019444597397447,0.0158164033333942,Downregulated
ENSG00000204176.8,SYT15,-0.677792891354758,0.0019479577802619,0.0158238027024105,Downregulated
ENSG00000248213.2,CICP16,-1.00509121926218,0.0019468056483396,0.0158238027024105,Downregulated
ENSG00000255850.1,TMEM5-AS1,-1.38518797544615,0.0019470507736748,0.0158238027024105,Downregulated
ENSG00000207985.1,,-1.37567772198749,0.001972953488887,0.0159879817202457,Downregulated
ENSG00000157168.13,NRG1,-0.654939227026103,0.0019787812780017,0.0160213403733745,Downregulated
ENSG00000254827.1,SLC22A18AS,-0.727184608572373,0.0019972206052821,0.0161427151483628,Downregulated
ENSG00000175302.4,ANKRD30BP1,-1.07782936032229,0.0020043027931902,0.0161673901643698,Downregulated
ENSG00000239332.1,AC016722.2,-0.595182294310134,0.0020096962528227,0.0161969407899662,Downregulated
ENSG00000259772.1,RP11-16E12.2,-0.775158573471352,0.0020213850921272,0.0162694769075007,Downregulated
ENSG00000225731.1,AP001627.1,-1.14866486413615,0.0020254574179224,0.016291243555896,Downregulated
ENSG00000129951.13,LPPR3,-0.722259956439785,0.0020405246017383,0.0163889661106732,Downregulated
ENSG00000132199.13,ENOSF1,-0.743798955790334,0.0020690262830665,0.0165563365277747,Downregulated
ENSG00000229588.1,RP11-479J7.2,-0.639733925340129,0.0020722939732289,0.0165730412374949,Downregulated
ENSG00000271043.1,MTRNR2L2,-0.952177200563129,0.00207561694006,0.0165948912597397,Downregulated
ENSG00000177462.6,OR2T8,-1.02443543334617,0.0020825023113101,0.0166357344760434,Downregulated
ENSG00000254740.2,RP11-334E6.3,-1.36610141536466,0.0020931600409057,0.0166923867316634,Downregulated
ENSG00000164946.15,FREM1,-0.656767955150145,0.0021042928325775,0.0167526283414412,Downregulated
ENSG00000266411.1,RP11-180P8.3,-1.39956241631366,0.0021075338804631,0.016772232796943,Downregulated
ENSG00000261139.1,CTD-2517M14.5,-0.702261178517437,0.0021094105895513,0.0167791037181331,Downregulated
ENSG00000006283.13,CACNA1G,-0.639937685075499,0.0021125223825958,0.0167990985730374,Downregulated
ENSG00000240441.1,RP11-864J10.2,-0.655355482637709,0.0021184827359003,0.0168179266826548,Downregulated
ENSG00000155269.7,GPR78,-1.19998094568925,0.0021208611510277,0.0168310505087419,Downregulated
ENSG00000160307.5,S100B,-0.584273396357658,0.0021302496312792,0.0168827091968796,Downregulated
ENSG00000120645.7,IQSEC3,-0.609914319923131,0.0021368145666874,0.0169156456410799,Downregulated
ENSG00000226067.1,RP11-403I13.7,-0.714167922940315,0.002141899730852,0.0169463486592791,Downregulated
ENSG00000198125.8,MB,-0.936462814054549,0.0021568319510351,0.0170240632359829,Downregulated
ENSG00000257763.1,RP11-370I10.7,-1.10176055733518,0.0021571773794589,0.0170240632359829,Downregulated
ENSG00000256452.1,RP11-667M19.10,-1.29683790489626,0.0021652030684826,0.0170586419591785,Downregulated
ENSG00000248485.1,PCP4L1,-0.66776081802385,0.0021728581073298,0.0170869227570419,Downregulated
ENSG00000253965.1,CTC-329D1.3,-1.10042343448569,0.0021731565131606,0.0170869227570419,Downregulated
ENSG00000233974.3,RP11-823P9.3,-1.35797112584048,0.0021797420996042,0.0171193582215677,Downregulated
ENSG00000233433.1,RP1-296G17.3,-1.45036230140503,0.0021976397341219,0.0172224071462847,Downregulated
ENSG00000178440.5,LINC00843,-0.761760180799628,0.0022058522298948,0.0172771253711812,Downregulated
ENSG00000221211.1,AC078794.1,-1.20073497160061,0.0022232741245187,0.017384493411848,Downregulated
ENSG00000236797.1,SPA17P1,-1.50209505617362,0.0022239601228962,0.0173850175262415,Downregulated
ENSG00000249188.1,ENPP7P1,-1.26980521179074,0.002236518601137,0.0174637469975354,Downregulated
ENSG00000249131.1,CTB-35F21.2,-1.29900503855152,0.0022390670652504,0.0174739307201136,Downregulated
ENSG00000260509.2,RP11-271M24.2,-0.886549539566345,0.002243718314353,0.0175005043863465,Downregulated
ENSG00000124507.6,PACSIN1,-0.576156328551525,0.0022584961194082,0.0175675027770983,Downregulated
ENSG00000250390.2,RP11-338H14.1,-1.08387916663402,0.0022635690131809,0.0176015677943559,Downregulated
ENSG00000123999.4,INHA,-0.609943190094984,0.002273433558883,0.0176532317021811,Downregulated
ENSG00000256443.1,RP11-794G24.1,-0.852158948521521,0.0022746100295145,0.0176532317021811,Downregulated
ENSG00000239556.1,AC004951.5,-0.721065598143632,0.0022762765875688,0.0176563878804325,Downregulated
ENSG00000267473.1,AC005789.11,-0.584851661213678,0.0022757768683583,0.0176563878804325,Downregulated
ENSG00000231977.1,RP5-963E22.4,-0.903247209164117,0.002283908630974,0.0176911587750048,Downregulated
ENSG00000135973.1,GPR45,-0.770506860350289,0.0022987349194652,0.0177630884158805,Downregulated
ENSG00000260359.1,RP11-4F5.2,-0.892769838866884,0.0023014917214156,0.0177734390924941,Downregulated
ENSG00000146221.8,TCTE1,-0.637324910682859,0.0023133890664385,0.0178505930519392,Downregulated
ENSG00000270604.1,HCG17,-0.60981259868719,0.0023184822024509,0.0178849792969625,Downregulated
ENSG00000181773.6,GPR3,-0.808572785082078,0.0023203818049476,0.0178947182195399,Downregulated
ENSG00000076706.9,MCAM,-0.750002959026611,0.0023223285324977,0.0179048151227733,Downregulated
ENSG00000231982.1,RP11-573D15.1,-0.596674242573508,0.0023289170598052,0.0179506842642013,Downregulated
ENSG00000257986.1,RP11-314P15.2,-1.1169745930944,0.0023482527766614,0.0180699659556408,Downregulated
ENSG00000254681.2,PKD1P5,-0.95670596761356,0.0023577706840634,0.0181169570910503,Downregulated
ENSG00000181409.7,AATK,-0.602332646679189,0.0023598036969516,0.0181240925447854,Downregulated
ENSG00000175130.6,MARCKSL1,-0.609423480956135,0.0023955066642612,0.0183331323376307,Downregulated
ENSG00000187783.7,TMEM72,-1.34992290548047,0.0024020292573412,0.0183680358701179,Downregulated
ENSG00000224891.1,AC007899.3,-1.49909372901148,0.0024161944761726,0.0184456846101248,Downregulated
ENSG00000246323.2,RP11-325L7.1,-1.05502545350575,0.0024167806944586,0.0184456846101248,Downregulated
ENSG00000248383.3,PCDHAC1,-0.987146177286451,0.0024249924014112,0.0184932830785878,Downregulated
ENSG00000234569.1,RP11-179H18.4,-1.44155104594812,0.0024325701509495,0.018530945980396,Downregulated
ENSG00000237212.1,RP11-569G13.2,-0.776920623967823,0.0024451012724707,0.0186062203846887,Downregulated
ENSG00000187122.12,SLIT1,-0.897920277357767,0.0024579805032273,0.0186637735588392,Downregulated
ENSG00000259774.1,RP11-182J1.13,-1.2099956413313,0.0024644894905245,0.0186980325014489,Downregulated
ENSG00000204889.6,KRT40,-1.39832178119592,0.0024693892007238,0.0187250903025733,Downregulated
ENSG00000258919.1,RP11-1029J19.4,-0.627519323506692,0.0024717752991491,0.0187381249196226,Downregulated
ENSG00000124251.6,TP53TG5,-0.805336844635847,0.0024980168101859,0.0188962558975738,Downregulated
ENSG00000115598.5,IL1RL2,-0.681107791856672,0.0025031244472049,0.0189246988825428,Downregulated
ENSG00000114455.9,HHLA2,-0.918471397803939,0.0025064167577804,0.0189343000203816,Downregulated
ENSG00000260115.1,CTC-420A11.2,-1.37900356817295,0.0025076150743932,0.01893595824383,Downregulated
ENSG00000203268.3,AL445199.1,-0.843238071293526,0.0025380811074373,0.0190964597012037,Downregulated
ENSG00000251666.1,ZNF346-IT1,-0.855015442145294,0.0025442290356752,0.0191324661111138,Downregulated
ENSG00000237691.1,IFNWP2,-1.0966865069656,0.0025480087042449,0.0191455110958074,Downregulated
ENSG00000161649.8,CD300LG,-1.14659216586999,0.0025497152899567,0.0191532103099798,Downregulated
ENSG00000197993.3,KEL,-0.765396266493055,0.0025638019110285,0.0192333077657743,Downregulated
